"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","comprehension_boxes","comprehension_your_boxes","comprehension_winning_boxes","comprehension_fc","comprehension_lc","comprehension_ps","comprehension_cc","pre1","pre2","pre3","pre_fc","pre_lc","pre_ps","pre_cc","c_selection1","c_selection2","c_selection3","post1","post2","post3","post_fc","post_lc","post_ps","post_cc","likelihood","confidence1","confidence2","why","why_fc","why_lc","why_ps","why_cc","age","gender","education","winning_box","outcome","order","pre","choice","choice_text","box","box_image","box_text","p_selected","winning_box_text","IPAddress_coded","workerId_coded","excluded","excluded_reason","p_highest","p_lowest","p_second_highest","uniform","choice_tertiary"
"2019-09-25 12:06:12","2019-09-25 12:15:06","0","100","534","1","2019-09-25 12:15:07","R_32X77NHAgRIhHWg","","","","","anonymous","EN","3","1","1","1.095","16.302","17.588","6",NA,NA,NA,"","","","","Off","On","Off",25,50,25,"1.651","22.24","27.063","4","8","9","9","i most of the time choose middle","0.416","23.903","26.851","3","45","0","4","3","$0.00","312",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",50,"Right",4,187,0,"NA",50,25,25,0,1
"2019-09-25 11:03:40","2019-09-25 11:05:30","0","100","109","1","2019-09-25 11:05:30","R_2eRw9tP6GKRphZT","","","","","anonymous","EN","3","1","1","1.61","3.465","4.608","3",NA,NA,NA,"","","","","","","",33,34,33,"6.864","15.516","16.287","7","3","3","3","i think it was equally weighted","3.322","3.322","10.366","1","26","1","5","2","$0.00","132",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33,"Middle",83,188,0,"NA",34,33,33,1,2
"2019-09-25 11:45:41","2019-09-25 11:52:19","0","100","398","1","2019-09-25 11:52:20","R_1OjyQx7F45PZ9v6","","","","","anonymous","EN","3","1","1","4.165","9.887","12.262","3",NA,NA,NA,"","","","","","","",34,33,33,"32.117","112.994","121.271","15","5","5","5","I tried to even out all equal chances but one box was 34 with the other two being 33","7.982","27.152","30.645","2","38","1","2","1","$0.00","123",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",393,189,0,"NA",34,33,33,1,2
"2019-09-25 11:07:15","2019-09-25 11:13:28","0","100","373","1","2019-09-25 11:13:29","R_3OdkIDnIP1htEWd","","","","","anonymous","EN","3","1","1","2.038","4.495","5.761","3",33,34,33,"10.203","65.886","69.523","4","Off","On","Off",NA,NA,NA,"","","","","3","3","1","I think it's a pretty even chance but many people would pick the middle option out of three because your eyes are usually drawn to it first","2.857","44.474","63.643","4","23","1","2","3","$0.00","213",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Right",179,190,0,"NA",34,33,33,1,0
"2019-09-25 11:21:49","2019-09-25 11:23:25","0","100","95","1","2019-09-25 11:23:26","R_56FasEMQl0Wqf0l","","","","","anonymous","EN","3","1","1","1.929","4.642","6.339","3",33,33,34,"4.575","9.416","10.882","4","Off","Off","On",NA,NA,NA,"","","","","3","3","3","3 boxes so there is a 1 in 3 chance I picked the winning box.","1.508","1.508","23.884","1","30","0","5","1","$0.00","123",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",290,191,0,"NA",34,33,33,1,0
"2019-09-25 12:22:05","2019-09-25 12:24:01","0","100","115","1","2019-09-25 12:24:01","R_1oCi92KU2yplq9K","","","","","anonymous","EN","3","1","1","1.359","3.223","3.973","3",33,34,33,"2.496","14.967","17.491","7","","","",NA,NA,NA,"","","","","3","3","3","Each box probably has about an equal chance, there's 3 boxes, so, there you go.","1.511","1.511","14.226","1","34","1","2","2","$0.00","132",1,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Middle",473,192,0,"NA",34,33,33,1,0
"2019-09-25 11:02:21","2019-09-25 11:05:23","0","100","181","1","2019-09-25 11:05:23","R_9N6eHT0UFqqtOoh","","","","","anonymous","EN","3","1","1","2.529","5.858","6.539","3",NA,NA,NA,"","","","","","","",50,40,10,"10.556","22.447","25.916","6","5","8","8","because there are 3 boxes and this one may be the winning box ","11.599","11.599","26.44","1","28","1","3","1","$0.00","123",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",40,"Left",304,193,0,"NA",50,10,40,0,2
"2019-09-25 11:41:28","2019-09-25 11:43:35","0","100","127","1","2019-09-25 11:43:36","R_1GHPSVxDKdnq2nW","","","","","anonymous","EN","3","1","1","1.896","10.089","11.001","4",NA,NA,NA,"","","","","","","",50,25,25,"6.226","6.226","12.968","1","8","9","8","Just a guess. But would go for the first one. ","3.18","3.18","18.89","1","52","1","4","3","$0.00","312",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",50,"Right",605,194,0,"NA",50,25,25,0,2
"2019-09-25 11:13:58","2019-09-25 11:16:42","0","100","164","1","2019-09-25 11:16:42","R_1rGgF9IeZfDQIJm","","","","","anonymous","EN","3","1","1","2.079","5.099","5.844","3",NA,NA,NA,"","","","","","","",30,35,35,"5.255","40.7","41.932","11","0","0","0","There's an equal amount of chance between the three boxes, I just felt like I had slightly less of a chance, since I never win anything.","3.464","3.464","33.61","1","26","1","2","3","$0.00","123",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",30,"Right",6,195,0,"NA",35,30,35,0,2
"2019-09-25 11:49:58","2019-09-25 11:52:06","0","100","127","1","2019-09-25 11:52:06","R_2vll5jxylYB1ydl","","","","","anonymous","EN","3","1","1","2.772","6.173","7.566","3",NA,NA,NA,"","","","","","","",33,34,33,"4.381","9.301","10.544","4","5","5","5","While every box has an equal chance to win, I feel generally more confident that my box would be slightly higher percentage.","3.305","3.305","34.935","1","28","0","4","1","$0.00","213",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Left",185,196,0,"NA",34,33,33,1,2
"2019-09-25 11:00:32","2019-09-25 11:04:39","0","100","247","1","2019-09-25 11:04:40","R_pzzjcaAHJ79hCZr","","","","","anonymous","EN","3","1","1","5.87","15.646","16.497","3",25,50,25,"8.529","21.116","24.286","4","","","",NA,NA,NA,"","","","","5","5","5","I fallow my gut feeling. . ","5.002","31.782","47.094","3","41","0","2","2","$0.00","321",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",25,"Middle",546,197,0,"NA",50,25,25,0,0
"2019-09-25 12:08:54","2019-09-25 12:10:43","0","100","109","1","2019-09-25 12:10:43","R_O0uYWhOBwFlBxGF","","","","","anonymous","EN","3","1","1","2.421","5.405","6.28","3",NA,NA,NA,"","","","","","","",35,35,30,"2.226","2.554","12.896","3","5","5","5","I would have an equal chance as everyone else.","2.955","2.955","13.919","1","31","1","3","2","$1.00","321",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",35,"Middle",88,198,0,"NA",35,30,35,0,2
"2019-09-25 11:07:25","2019-09-25 11:09:48","0","100","143","1","2019-09-25 11:09:49","R_31o6Xk6eYtxcGJB","","","","","anonymous","EN","3","1","1","2.842","4.939","5.994","3",NA,NA,NA,"","","","","","","",33,33,34,"3.795","3.795","8.694","1","3","3","3","It is one of three boxes, so I think they all have a 33.3333333....etc.% chance of winning.","0.635","0.635","22.1","1","26","0","4","1","$0.00","213",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",362,199,0,"NA",34,33,33,1,2
"2019-09-25 11:53:39","2019-09-25 11:57:04","0","100","204","1","2019-09-25 11:57:04","R_3Jgfuk4Pj3zxr1G","","","","","anonymous","EN","3","1","1","3.216","32.612","33.542","4",NA,NA,NA,"","","","","Off","On","Off",34,37,29,"2.621","26.683","29.719","5","7","5","5","its the one in the middle and the first one you look at I feel like it would have a little more chance of winning ","5.249","5.249","27.89","1","29","1","2","2","$1.00","213",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",37,"Middle",199,200,0,"NA",37,29,34,0,1
"2019-09-25 11:59:35","2019-09-25 12:01:41","0","43","126","0","2019-10-02 12:02:11","R_bIpokel4hLOH98B","","","","","anonymous","EN","1","2","2","0.394","1.461","1.89","4",NA,NA,NA,"","","","","","","",NA,NA,NA,"","","","","","","","","","","","","","","","","","",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",NA,"",329,201,1,"incomplete survey",NA,NA,NA,NA,2
"2019-09-25 12:01:43","2019-09-25 12:02:10","0","27","27","0","2019-10-02 12:02:13","R_2Ba1B1JawPeHPog","","","","","anonymous","EN","","","","","","","",NA,NA,NA,"","","","","","","",NA,NA,NA,"","","","","","","","","","","","","","","","","","",0,0,"",NA,"","",NA,"",329,201,1,"incomplete survey",NA,NA,NA,NA,2
"2019-09-25 11:59:55","2019-09-25 12:01:29","0","100","94","1","2019-09-25 12:01:30","R_1OwzrRLtqrbIot2","","","","","anonymous","EN","3","1","1","2.077","5.289","6.95","3",NA,NA,NA,"","","","","","","",40,30,30,"1.373","17.054","24.511","11","5","5","4","I feel all chances are pretty much equal.","0.262","0.262","7.761","1","28","1","4","3","$1.00","321",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",30,"Right",329,201,0,"NA",40,30,30,0,2
"2019-09-25 12:04:07","2019-09-25 12:06:49","0","100","162","1","2019-09-25 12:06:50","R_3MSRsPP97warnNm","","","","","anonymous","EN","3","1","1","1.938","5.375","6.586","4",33.33,33.33,33.34,"9.86","52.953","54.865","16","","","",NA,NA,NA,"","","","","10","10","10","Its practically even playing field because even chance for all of the boxes as it said. ","4.169","37.448","37.825","4","41","1","4","2","$0.00","312",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.34,"Middle",317,202,0,"NA",33.34,33.33,33.33,1,0
"2019-09-25 11:22:22","2019-09-25 11:24:02","0","100","99","1","2019-09-25 11:24:03","R_2D5fGzutmoeEG13","","","","","anonymous","EN","3","1","1","1.77","4.786","5.545","3",NA,NA,NA,"","","","","","","",33,33,34,"6.826","6.826","14.932","1","5","5","4","I think all of the odds are very similar.","1.392","1.392","9.039","1","37","1","3","1","$0.00","231",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",505,203,0,"NA",34,33,33,1,2
"2019-09-25 11:55:25","2019-09-25 12:00:04","0","100","278","1","2019-09-25 12:00:05","R_W9xzzaPcnXYIlhL","","","","","anonymous","EN","3","1","1","3.613","10.084","11.267","4",33.3,33.4,33.3,"17.242","25.924","30.634","7","Off","On","Off",NA,NA,NA,"","","","","3","3","3","If the selection is truly random, each box should have around a 33% chance of being selected by the computer.","3.194","28.371","32.456","3","37","0","4","2","$1.00","321",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.4,"Middle",62,204,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:52:38","2019-09-25 11:55:14","0","100","156","1","2019-09-25 11:55:15","R_V3CuXSSfX2EglJD","","","","","anonymous","EN","3","1","1","2.248","5.342","6.642","3",33,33,34,"8.619","11.907","30.279","3","","","",NA,NA,NA,"","","","","5","0","0","the chances would need to be equal and 1 out of 3 is roughly 33%","3.919","3.919","28.044","1","38","1","1","3","$0.00","123",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Right",572,205,0,"NA",34,33,33,1,0
"2019-09-25 11:56:49","2019-09-25 11:59:20","0","100","151","1","2019-09-25 11:59:21","R_2aQAKlNF7PZDGgm","","","","","anonymous","EN","3","1","1","1.545","3.157","3.853","3",NA,NA,NA,"","","","","","","",33.4,33.3,33.3,"1.261","12.165","15.281","3","3","3","3","Statistically, each box has an equal chance of being chosen. Therefore, the three equal percentages are 33.3%. I was forced to change this one to .4% because it required a full 100% in the previous answer.","1.827","1.827","58.496","1","22","0","4","1","$1.00","321",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.4,"Left",271,206,0,"NA",33.4,33.3,33.3,1,2
"2019-09-25 11:03:03","2019-09-25 11:04:38","0","100","95","1","2019-09-25 11:04:38","R_eapbqMGPMirULD3","","","","","anonymous","EN","3","3","1","1.921","5.723","6.156","4",30,30,40,"1.178","10.787","12.46","4","Off","On","Off",NA,NA,NA,"","","","","3","10","5","i gave all an equal shot at winning","3.493","3.493","10.14","1","40","0","2","1","$0.00","312",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",30,"Left",369,207,0,"NA",40,30,30,0,0
"2019-09-25 12:01:20","2019-09-25 12:03:13","0","100","112","1","2019-09-25 12:03:13","R_2wpolBDHJSTjjtd","","","","","anonymous","EN","3","1","1","3.145","5.453","7.485","3",33,34,33,"5.025","9.89","14.495","7","","","",NA,NA,NA,"","","","","3","3","3","If the random selection is actually random, each box should have the same chance, or about 33%. ","1.005","1.005","21.984","1","26","0","5","2","$0.00","312",1,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Middle",31,208,0,"NA",34,33,33,1,0
"2019-09-25 11:21:01","2019-09-25 11:23:58","0","100","176","1","2019-09-25 11:23:59","R_8I08PsnlzlDGT7j","","","","","anonymous","EN","3","1","1","2.267","5.163","5.964","3",NA,NA,NA,"","","","","","","",33,33,34,"7.138","27.785","29.479","8","5","5","5","I think it has a 1 in 3 chance.","2.264","3.312","11.277","3","41","1","4","2","$0.00","213",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Middle",389,209,0,"NA",34,33,33,1,2
"2019-09-25 12:15:23","2019-09-25 12:17:54","0","100","150","1","2019-09-25 12:17:54","R_0HrhAukarQKutbj","","","","","anonymous","EN","3","1","1","2.299","5.001","9.451","4",NA,NA,NA,"","","","","","","",90,5,5,"7.629","20.079","20.085","4","1","1","1","Simply put, I hardly EVER win anything.  I'd sure like to win, though!","3.502","3.502","22.19","1","53","1","2","2","$1.00","321",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",5,"Middle",174,210,0,"NA",90,5,5,0,2
"2019-09-25 10:59:53","2019-09-25 11:03:05","0","100","191","1","2019-09-25 11:03:07","R_AGvFmG8pIIZtDk5","","","","","anonymous","EN","3","1","1","2.82","6.915","8.638","4",NA,NA,NA,"","","","","On","Off","Off",34,33,33,"7.13","15.137","18.463","3","5","5","5","I feel as though they all have an pretty much equal chance of winning but had to pick one and that one just felt right so I gave it 1% more chance of winning.","5.93","5.93","49.127","1","45","1","4","2","$0.00","312",0,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",34,"Middle",264,211,0,"NA",34,33,33,1,1
"2019-09-25 12:19:45","2019-09-25 12:23:11","0","100","205","1","2019-09-25 12:23:11","R_2QLNUUccbqman34","","","","","anonymous","EN","3","1","1","2.558","7.033","8.054","3",33.5,33.5,33,"10.952","31.887","35.737","5","On","Off","Off",NA,NA,NA,"","","","","5","5","5","basic odds and logic","6.963","6.963","14.912","1","43","0","2","3","$0.00","321",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.5,"Right",476,212,0,"NA",33.5,33,33.5,1,0
"2019-09-25 11:35:58","2019-09-25 11:40:22","0","100","263","1","2019-09-25 11:40:22","R_vJP1KOWZ8Sil0d3","","","","","anonymous","EN","3","1","1","2.752","18.163","19.565","3",NA,NA,NA,"","","","","Off","Off","On",34,33,33,"5.997","27.054","28.026","5","3","1","2","With three options, you divide 100 percent by 3 and that is what you come up with. A 1 in 3 chance.","4.528","4.528","35.277","1","35","1","3","2","$0.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33,"Middle",109,213,0,"NA",34,33,33,1,1
"2019-09-25 11:53:34","2019-09-25 11:58:14","0","100","280","1","2019-09-25 11:58:15","R_2CBX7MtpbfKJPzp","","","","","anonymous","EN","3","1","1","2.424","5.711","7.656","3",NA,NA,NA,"","","","","Off","Off","On",33,33,34,"11.025","11.025","27.337","1","3","3","3","There are 3 boxes they all have an equal chance of winning","5.487","5.487","21.85","1","59","1","2","1","$0.00","312",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",376,214,0,"NA",34,33,33,1,1
"2019-09-25 11:45:57","2019-09-25 11:49:03","0","100","186","1","2019-09-25 11:49:03","R_27UuuJNrIfsSNh8","","","","","anonymous","EN","3","1","1","2.182","5.28","6.574","3",33,33,34,"7.018","7.018","18.219","1","Off","Off","On",NA,NA,NA,"","","","","4","6","4","I think they are all likely but the first one is less likely. ","3.32","3.32","26.234","1","35","1","4","3","$1.00","213",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",35,215,0,"NA",34,33,33,1,0
"2019-09-25 11:05:56","2019-09-25 11:07:57","0","100","121","1","2019-09-25 11:07:58","R_DVv3kCcLcWPS6eB","","","","","anonymous","EN","3","1","1","1.74","3.757","4.345","3",NA,NA,NA,"","","","","","","",33,33,34,"9.098","9.098","13.492","1","3","3","3","I was told the boxes had an equal chance of being selected, so all boxes had a roughly 33% chance.","1.673","1.673","33.035","1","38","0","4","3","$1.00","123",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",218,216,0,"NA",34,33,33,1,2
"2019-09-25 12:09:12","2019-09-25 12:11:48","0","100","156","1","2019-09-25 12:11:48","R_2WV9DE82sQnzsZF","","","","","anonymous","EN","3","3","1","3.199","12.618","15.658","4",NA,NA,NA,"","","","","Off","Off","On",33.33,33.33,33.34,"3.998","15.706","22.16","3","9","9","9","because it has a 1 in 3 chance of being the right box","6.601","6.601","18.821","1","34","1","3","2","$0.00","213",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.34,"Middle",29,217,0,"NA",33.34,33.33,33.33,1,1
